Seed,Algorithm,time,mean_s_error,explained_variance,final_tree_size
1,GS_GP_mutation1,0:07:09.368630,2.1348515108313113,-1.288339159612255
3,GS_GP_mutation02,0:03:47.336783,2.6914083067737837,-2.0655313541161724
3,GS_GP_tie25,0:01:40.591798,2.911127465960358,-4.3671223595884126
3,GS_GP_crossover0.5,0:01:17.836135,2.548486942162381,-1.9965279801397449
4,GS_GP_neighbors5,0:00:57.133977,2.5300079884237268,-1.6818087720772175
3,GS_GP_tie35,0:01:36.327637,2.911127465960358,-4.3671223595884126
3,GS_GP_crossover0.3,0:01:24.620592,2.540100974306966,-3.3500394807056653
4,GS_GP_mutation02,0:02:26.965335,2.28565228930182,-2.939475009559255
4,GS_GP_crossover0.7,0:02:09.343886,2.1593403899204553,-2.862836569938863
3,GS_GP_neighbors20,0:03:21.214674,2.755228367367595,-2.6039689611677357
4,GS_GP_edv15,0:00:03.801194,3.34578866188176,-0.7655915478882285
4,GS_GP_neighbors10,0:01:59.706196,2.4927206746722983,-1.4516958388280927
4,GS_GP_edv25,0:00:03.750710,3.34578866188176,-0.7655915478882285
3,GS_GP_tie45,0:00:54.966015,2.7523389539934833,-5.25800636543836
4,GS_GP_edv35,0:00:01.252155,4.219241400320856,-3.226507233565913
4,GS_GP_edv45,0:00:01.066295,4.219241400320856,-3.226507233565913
4,GS_GP_tie15,0:01:25.919677,2.649162238915804,-0.9648531628790962
3,GS_GP_mutation05,0:03:37.806877,2.6682509329274344,-2.200360477251475
4,GS_GP_crossover0.5,0:01:32.508456,2.1328721204469385,-1.2890970979541456
4,GS_GP_neighbors20,0:01:20.816714,2.5164660032491972,-1.4912965117454515
4,GS_GP_tie25,0:00:45.645678,2.5300079884237268,-1.6818087720772175
4,GS_GP_mutation05,0:02:28.905652,2.2198312100745095,-2.5657360849809927
4,GS_GP_tie35,0:00:39.258185,2.5300079884237268,-1.6818087720772175
4,GS_GP_crossover0.3,0:01:19.496059,2.410525415913961,-2.0570293315314077
4,GS_GP_tie45,0:00:23.469408,2.5031865787707845,-2.3062594148232005
4,GS_GP_mutation1,0:02:29.780899,2.1338926705941232,-2.4032189226919307
3,GS_GP_mutation1,0:04:05.508049,2.7276160199650397,-2.23401571119543
