Seed,Algorithm,Preprocessing Pipeline,Scaling,Sampling,time,precision,recall,result_profit
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,RandomOverSampler_0.5,0:00:01.322783,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,RandomOverSampler_0.5,0:00:01.150453,-1,-1,-1
1,Lasso,Joris_Pipeline,MinMaxScaler,SMOTE,0:00:03.243588,0.650602409638554,0.577540106951872,0.461
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,TomekLinks,0:00:01.139527,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,EditedNN,0:00:00.839003,-1,-1,-1
1,Lasso,Bin it!,RobustScaler,EditedNN,0:00:04.525205,0.596385542168675,0.611111111111111,0.456
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,SMOTE,0:00:00.925225,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,SMOTETomek,0:00:01.199493,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,MinMaxScaler,None,0:00:00.840257,-1,-1,-1
1,Lasso,Bin it!,RobustScaler,SMOTE,0:00:03.653423,0.632530120481928,0.617647058823529,0.483
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,RandomOverSampler_0.2,0:00:01.029322,-1,-1,-1
1,Lasso,Joris_Pipeline,MinMaxScaler,SMOTETomek,0:00:06.428467,0.620481927710843,0.586894586894587,0.452
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,RandomOverSampler_0.5,0:00:01.238763,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,RandomOverSampler_0.5,0:00:01.293280,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,TomekLinks,0:00:01.245453,-1,-1,-1
1,Lasso,Joris_Pipeline,MinMaxScaler,None,0:00:03.643836,0.593373493975904,0.579411764705882,0.431
1,Lasso,Bin it!,RobustScaler,SMOTETomek,0:00:04.863801,0.662650602409639,0.606060606060606,0.49
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,EditedNN,0:00:01.199771,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,SMOTE,0:00:01.384902,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,SMOTETomek,0:00:00.786210,-1,-1,-1
1,Lasso,Joris_Pipeline,Normalizer,RandomOverSampler_0.2,0:00:03.273139,0.503012048192771,0.274220032840722,0.173
1,OrthogonalMatchingPursuit,feature_engineered,Normalizer,None,0:00:01.143692,-1,-1,-1
1,Lasso,Bin it!,RobustScaler,None,0:00:03.745279,0.599397590361446,0.601208459214501,0.451
1,OrthogonalMatchingPursuit,feature_engineered,None,RandomOverSampler_0.2,0:00:01.107762,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,None,RandomOverSampler_0.5,0:00:01.226080,-1,-1,-1
1,OrthogonalMatchingPursuit,feature_engineered,None,RandomOverSampler_0.5,0:00:00.737060,-1,-1,-1
