Seed,Algorithm,Parameters,Preprocessing Pipeline,Scaling,Sampling,time,precision,recall,result_profit
1,KerasNN_9l_12n_or_iu_lm_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:32.818062,0.722891566265,0.66852367688,0.572
1,KerasNN_9l_18n_or_iu_lm_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:34.460441,0.701807228916,0.725856697819,0.61
1,KerasNN_9l_12n_or_iu_lm_d4,Bin it!,StandardScaler,RandomOverSampler_0.5,0:01:36.239630,0.671686746988,0.743333333333,0.607
1,KerasNN_9l_12n_or_iu_lm_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.35,0:01:24.295466,0.659638554217,0.701923076923,0.566
1,KerasNN_9l_18n_or_iu_lm_d4,Morten_Pipeline,StandardScaler,RandomOverSampler_0.35,0:01:26.028389,0.635542168675,0.758992805755,0.596
1,KerasNN_9l_12n_or_iu_lm_d4,Bin it!,StandardScaler,RandomOverSampler_0.35,0:01:26.833151,0.626506024096,0.745519713262,0.579
1,KerasNN_9l_12n_or_iu_lm_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:34.751684,0.69578313253,0.611111111111,0.511
1,KerasNN_9l_12n_or_iu_lm_d4,Bin it!,RobustScaler,RandomOverSampler_0.5,0:01:32.878024,0.66265060241,0.705128205128,0.571
1,KerasNN_9l_18n_or_iu_lm_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.5,0:01:36.645896,0.650602409639,0.722408026756,0.577
1,KerasNN_9l_12n_or_iu_lm_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.35,0:01:23.452033,0.686746987952,0.66472303207,0.551
1,KerasNN_9l_12n_or_iu_lm_d4,Bin it!,RobustScaler,RandomOverSampler_0.35,0:01:25.632639,0.635542168675,0.712837837838,0.56
1,KerasNN_9l_18n_or_iu_lm_d4,Morten_Pipeline,RobustScaler,RandomOverSampler_0.35,0:01:27.325331,0.638554216867,0.757142857143,0.596
1,KerasNN_9l_18n_or_iu_lm_d4,Bin it!,StandardScaler,RandomOverSampler_0.5,0:01:30.863792,0.704819277108,0.75974025974,0.64
1,KerasNN_9l_12n_or_iu_lm_d2,Morten_Pipeline,StandardScaler,RandomOverSampler_0.5,0:01:32.731340,0.719879518072,0.651226158038,0.556
