Seed,Algorithm,time,mean_s_error,explained_variance,final_tree_size
1,GP_normal_fitness,0:00:14.295953,2.0993980914397965,-1.6648667512913349
0,GP_fitness,0:00:15.808751,1.7990091826612438,-1.2135265696328412
0,GP_no_operator,0:00:19.240520,1.9261609188266275,-0.5064438571279457
0,GP_tournament,0:00:19.595506,1.9261609188266275,-0.5064438571279457
0,GP_pheno_operator,0:00:19.664632,1.9261609188266275,-0.5064438571279457
1,GP_fitness,0:00:21.406019,2.0993980914397965,-1.6648667512913349
1,GP_tournament,0:00:22.245282,2.0993980914397965,-1.6648667512913349
0,GP_geno_operator,0:00:29.076834,1.9261609188266275,-0.5064438571279457
0,GP_naive_operator,0:00:25.464991,1.9261609188266275,-0.5064438571279457
1,GP_geno_operator,0:00:21.322806,2.0993980914397965,-1.6648667512913349
1,GP_naive_operator,0:00:20.729829,2.0993980914397965,-1.6648667512913349
2,GP_tournament,0:00:19.509992,2.7691897349489962,-7.358680215585716
1,GP_pheno_operator,0:00:20.175171,2.0993980914397965,-1.6648667512913349
1,GP_no_operator,0:00:19.951568,2.0993980914397965,-1.6648667512913349
1,GP_roulette,0:01:28.141108,2.1560954365694807,-5.8425966585555535
2,GP_fitness,0:00:18.037621,3.118842736171595,-7.358680215585714
2,GP_pheno_operator,0:00:19.199002,2.7691897349489962,-7.358680215585716
0,GP_roulette,0:01:32.198843,2.009766894670062,-26.70356771295052
2,GP_geno_operator,0:00:20.545440,2.7691897349489962,-7.358680215585716
2,GP_naive_operator,0:00:19.128003,2.7691897349489962,-7.358680215585716
0,GP_rank,0:02:11.288411,12.1629780905091,0.0
2,GP_no_operator,0:00:20.015224,2.7691897349489962,-7.358680215585716
3,GP_normal_fitness,0:00:21.310042,2.505507196985451,-8.056811532963856
3,GP_tournament,0:00:21.619016,2.505507196985451,-8.056811532963856
2,GP_roulette,0:01:31.116581,2.321731930049885,-32.42529217092202
0,GP_normal_fitness,0:00:25.233408,1.9261609188266275,-0.5064438571279457
3,GP_fitness,0:00:15.600605,3.3956426994983646,-1.2159834736041688
3,GP_naive_operator,0:00:21.023131,2.2613625661161554,-12.308625004228999
4,GP_tournament,0:00:21.384252,2.2861559593634486,-1.047780165350237
3,GP_geno_operator,0:00:25.494979,2.1744381602699154,-3.079292952125127
2,GP_rank,0:02:22.030162,10.848387096774195,0.039872072841349415
3,GP_no_operator,0:00:23.123553,2.505507196985451,-8.056811532963856
3,GP_pheno_operator,0:00:22.998262,2.2613625661161554,-12.308625004228999
3,GP_roulette,0:01:28.818844,3.207024823295275,-2.0878044129323903
2,GP_normal_fitness,0:00:20.669286,2.7691897349489962,-7.358680215585716
1,GP_rank,0:02:10.409497,3.2605900761287367,-0.03634603481214427
4,GP_fitness,0:00:19.831819,2.3419080967934396,-0.9253491187530338
4,GP_pheno_operator,0:00:21.025839,2.2861559593634486,-1.047780165350237
4,GP_no_operator,0:00:20.498907,2.2861559593634486,-1.047780165350237
4,GP_geno_operator,0:00:16.898286,2.4768984266848104,-1.1549181499496006
4,GP_naive_operator,0:00:15.337416,2.2861559593634486,-1.047780165350237
4,GP_roulette,0:01:14.224585,2.28110068896945,-2.8817033004299537
4,GP_rank,0:01:47.962237,4.1921718612991965,-1.7422442784555932
4,GP_normal_fitness,0:00:10.061584,2.2861559593634486,-1.047780165350237
3,GP_rank,0:01:18.262388,6.196239680017149,-2.473491484484967
