generation,add,sub,mul,div,Ageing index,Population density,migrants_Males,labour productivity,x,y,unemp_45 - 54,higher_female,no_male,avg_wage,Capital revenue,PPD/PSD,population_fitness,elite_fitness,val_fitness
5,0.2084308541371179,0.21838429698580797,0.2084308541371179,0.3647539947399563,0.06512631457060004,0.20852659303302154,0.12504252397555213,0.04170531860660431,0.04170531860660431,0.04170531860660431,0.04170531860660431,0.10084074514157428,0.04170531860660431,0.04170531860660431,0.04170531860660431,0.20852659303302154,9407377.113115238,2.4062917952791034,0.0
3,0.19862678899224026,0.25514954127909917,0.3475968807364204,0.19862678899224026,0.08895661087412185,0.26481896150759043,0.052963792301518084,0.052963792301518084,0.052963792301518084,0.052963792301518084,0.06729290046337678,0.052963792301518084,0.052963792301518084,0.052963792301518084,0.06081352902948907,0.14737145201479518,2937098682.8963575,3.256958567412257,0.0
4,0.3181818181818181,0.18181818181818182,0.3181818181818181,0.18181818181818182,0.042559785122437195,0.042559785122437195,0.042559785122437195,0.042559785122437195,0.042559785122437195,0.042559785122437195,0.042559785122437195,0.21279892561218597,0.042559785122437195,0.042559785122437195,0.21279892561218597,0.19136408267369318,4376.186503564538,3.4583056112177664,0.0
6,0.35683454453118707,0.2039054540178212,0.2353545474331704,0.2039054540178212,0.15733198428312775,0.03146639685662555,0.03146639685662555,0.15733198428312775,0.03146639685662555,0.03146639685662555,0.03146639685662555,0.03146639685662555,0.1538696345771188,0.1538696345771188,0.15733198428312775,0.03146639685662555,3050.7516291187553,2.130605316993349,0.0
6,0.2105263157894737,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.15580148163740098,0.09036629171034319,0.0311602963274802,0.0311602963274802,0.0311602963274802,0.15580148163740098,0.0311602963274802,0.15580148163740098,0.049801867431478034,0.0311602963274802,0.09110097700880128,0.14552493729977345,5145.119741495328,2.3839307189301273,0.0
6,0.2424327808255486,0.269409990939818,0.20566703413250642,0.28249019410212706,0.17267288783566423,0.034534577567132844,0.17267288783566423,0.034534577567132844,0.034534577567132844,0.034534577567132844,0.034534577567132844,0.17267288783566423,0.07086250874273713,0.1255725338749974,0.07833882847247545,0.034534577567132844,738.023816108824,2.4062917952791034,0.0
7,0.19700226757744405,0.33311924019004574,0.2590355790512557,0.2108429131812546,0.05793259431352317,0.11103747243425273,0.054163843442764224,0.27081921721382113,0.054163843442764224,0.054163843442764224,0.054163843442764224,0.054163843442764224,0.054163843442764224,0.054163843442764224,0.12689996849628885,0.054163843442764224,1123.6995124755927,2.331356515858354,0.0
4,0.19480445068024105,0.2694833099490961,0.34090778869042176,0.19480445068024105,0.13608131849932278,0.2823564159382474,0.05647128318764948,0.05647128318764948,0.05647128318764948,0.05647128318764948,0.05647128318764948,0.05647128318764948,0.05647128318764948,0.05647128318764948,0.06382575115454962,0.06596624890668393,151020.3813160112,2.714359067034742,0.0
7,0.3484485286801451,0.19911344496008293,0.253324581399689,0.19911344496008293,0.12547447296245068,0.08364964864163378,0.0351715223027338,0.16729929728326756,0.0351715223027338,0.06273723648122534,0.0351715223027338,0.0351715223027338,0.08364964864163378,0.12547447296245068,0.17585761151366902,0.0351715223027338,53.51586560706309,2.030965030154462,0.0
5,0.2991472814489111,0.18689405828029038,0.32706460199050813,0.18689405828029038,0.05445421132363839,0.036188533251914574,0.036188533251914574,0.036188533251914574,0.036188533251914574,0.036188533251914574,0.06769983029425314,0.13183651162565083,0.16699291472582442,0.036188533251914574,0.18094266625957287,0.18094266625957287,3088.3278277513828,3.445275337543879,0.0
7,0.3305716130866377,0.28019267075501647,0.1946178580791729,0.1946178580791729,0.08719424939704186,0.03603843572988044,0.18019217864940218,0.03603843572988044,0.03603843572988044,0.03603843572988044,0.03603843572988044,0.11340601762069248,0.04259258265477621,0.18019217864940218,0.18019217864940218,0.03603843572988044,3979.617171613422,2.2979942241988778,0.0
8,0.26128396940019094,0.2739212332796773,0.27178955053041914,0.19300524678971256,0.09571744583959328,0.09571744583959328,0.03258829817512708,0.16294149087563542,0.03258829817512708,0.16294149087563542,0.03258829817512708,0.03258829817512708,0.03258829817512708,0.14357616875938994,0.14357616875938994,0.03258829817512708,646.3713117473853,2.030965030154462,0.0
8,0.21975057920411778,0.2791568362616903,0.3153717771821257,0.1857208073520662,0.061471332419743445,0.2148272228884186,0.04296544457768372,0.2148272228884186,0.04296544457768372,0.04296544457768372,0.04296544457768372,0.04296544457768372,0.04296544457768372,0.04296544457768372,0.1508841795757339,0.05723193018389906,55.34675590392605,2.218750189678451,0.0
6,0.27791915194895844,0.19861889922854012,0.33112900431032016,0.1923329445121812,0.04506329724205644,0.04506329724205644,0.04506329724205644,0.04506329724205644,0.04506329724205644,0.04506329724205644,0.04506329724205644,0.07146078635139935,0.11739986329158464,0.04506329724205644,0.2253164862102822,0.2253164862102822,1094.0080434044085,2.8264216269340796,0.0
5,0.18937261742844821,0.28985268464331915,0.3314020804997843,0.18937261742844821,0.12582182659466312,0.2876844289277581,0.05753688578555162,0.05753688578555162,0.05753688578555162,0.05753688578555162,0.05753688578555162,0.05753688578555162,0.05753688578555162,0.05753688578555162,0.06866177240761395,0.05753688578555162,1194098.1733823684,2.223432783896376,0.0
