generation,add,sub,mul,div,Ageing index,Population density,migrants_Males,labour productivity,x,y,unemp_45 - 54,higher_female,no_male,avg_wage,Capital revenue,PPD/PSD,population_fitness,elite_fitness,val_fitness
2,0.2441603683723954,0.24416036837239544,0.2558396316276046,0.2558396316276046,0.07851645555819659,0.06774455466250913,0.088410631801208,0.088410631801208,0.07851645555819659,0.088410631801208,0.088410631801208,0.088410631801208,0.088410631801208,0.06793747981143343,0.088410631801208,0.088410631801208,70543.60650746501,3.256958567412257,0.0
3,0.2560469621582968,0.23185911352510968,0.2560469621582968,0.2560469621582968,0.06866540594283481,0.07907680688745287,0.08814946432224174,0.08814946432224174,0.08814946432224174,0.08814946432224174,0.08814946432224174,0.07907680688745287,0.08814946432224174,0.07877663261080038,0.07735809741576692,0.08814946432224174,737109.911145129,2.3487629102816787,0.0
3,0.2378308236692939,0.251409340187321,0.2596859960247477,0.2510738401186376,0.08570087995303194,0.08570087995303194,0.08570087995303194,0.0754781324026991,0.06751306806698165,0.08570087995303194,0.08570087995303194,0.08570087995303194,0.08570087995303194,0.08570087995303194,0.08570087995303194,0.08570087995303194,321.2283850502635,2.9533014279050667,0.0
2,0.25853606982077126,0.247002198677128,0.247002198677128,0.24745953282497268,0.08487009358481379,0.08487009358481379,0.08487009358481379,0.08487009358481379,0.08487009358481379,0.08487009358481379,0.07559951094658811,0.08487009358481379,0.07569955320527402,0.08487009358481379,0.08487009358481379,0.08487009358481379,19847477.925214894,4.017454355361916,0.0
2,0.2334198828329714,0.25991345050036196,0.25991345050036196,0.24675321616630475,0.08790953178653427,0.08790953178653427,0.08790953178653427,0.07687746524645778,0.08790953178653427,0.08790953178653427,0.08790953178653427,0.07700044087744336,0.08790953178653427,0.07700044087744336,0.07687746524645778,0.07687746524645778,4773397.524000107,3.9960750733517987,0.0
3,0.27414689079814786,0.23413035555331635,0.24551036006541654,0.24621239358311933,0.06656807422290269,0.06669882376655001,0.08749757791286322,0.08749105541783223,0.08850657689669948,0.08761013483678631,0.09840666882195412,0.09840666882195412,0.09840666882195412,0.056215651134976126,0.08749757791286325,0.07669452143266434,14042486.392986378,3.256958567412257,0.0
4,0.24495172782378608,0.24467167262604367,0.2528652198217086,0.2575113797284616,0.08555166218140398,0.08555166218140398,0.08555166218140398,0.07597321687909607,0.06851016130686398,0.08555166218140398,0.08555166218140398,0.08555166218140398,0.08555166218140398,0.08555166218140398,0.08555166218140398,0.08555166218140398,913.9128588469591,2.9533014279050667,0.0
4,0.2458128235198309,0.2372709129051827,0.2584581317874932,0.2584581317874932,0.0747555228105689,0.07428394367412221,0.0824221195920527,0.0824221195920527,0.0932173687004488,0.0932173687004488,0.08254245539368416,0.0846206995614476,0.0932173687004488,0.07388675314414629,0.0829921605385262,0.0824221195920527,267665.16827201244,2.242912830993985,0.0
3,0.24783824709452185,0.25058527071214975,0.25058527071214975,0.2509912114811787,0.08652148006527738,0.08652148006527738,0.08652148006527738,0.08652148006527738,0.08652148006527738,0.08652148006527738,0.07802165059112877,0.07584656675851274,0.06743846206286215,0.08652148006527738,0.08652148006527738,0.08652148006527738,370.00686295376926,3.7085759529037494,0.0
3,0.23468652965217615,0.25915610720675736,0.25915610720675736,0.24700125593430908,0.08762111079831282,0.08762111079831282,0.08762111079831282,0.07728435491098744,0.08762111079831282,0.08762111079831282,0.08762111079831282,0.07739957983942398,0.08762111079831282,0.07739957983942398,0.07728435491098744,0.07728435491098744,1173.9887829628417,3.4583056112177664,0.0
5,0.24642814912186814,0.23914151310966425,0.2572151688842338,0.2572151688842338,0.07662964342881261,0.07621111837600185,0.08343372481168827,0.07252463390259736,0.09301447564227097,0.09301447564227097,0.08354052247053369,0.08538495786396683,0.09301447564227097,0.07585861298573653,0.08393963442216172,0.08343372481168827,55.855331113839675,2.242912830993985,0.0
